InvoiceNo,StockCode,ProductName,Quantity,InvoiceDate,Date,Month,UnitPrice,Revenue,CustomerID,Country
575491,22116,Metal Sign His Dinner Is Served,2,2011-11-09 17:47:00,2011-11-09,2011-11,0.79,1.58,15531.0,United Kingdom
579141,22560,Traditional Modelling Clay,1,2011-11-28 13:06:00,2011-11-28,2011-11,1.25,1.25,17019.0,United Kingdom
551529,22554,Plasters In Tin Woodland Animals,12,2011-05-01 13:18:00,2011-05-01,2011-05,1.65,19.799999999999997,12524.0,Germany
560412,15058B,Pink Polkadot Garden Parasol,3,2011-07-18 14:32:00,2011-07-18,2011-07,7.95,23.85,12748.0,United Kingdom
560783,21098,Christmas Toilet Roll,12,2011-07-21 10:24:00,2011-07-21,2011-07,1.25,15.0,15108.0,European Community
556087,22212,Four Hook White Lovebirds,1,2011-06-08 15:24:00,2011-06-08,2011-06,4.13,4.13,,United Kingdom
565141,23035,Drawer Knob Ceramic Ivory,12,2011-09-01 13:40:00,2011-09-01,2011-09,1.45,17.4,17841.0,United Kingdom
562593,22948,Metal Decoration Naughty Children,6,2011-08-07 15:43:00,2011-08-07,2011-08,0.85,5.1,16549.0,United Kingdom
576339,22314,Office Mug Warmer Choc+Blue,1,2011-11-14 15:27:00,2011-11-14,2011-11,5.79,5.79,14096.0,United Kingdom
557961,23209,Lunch Bag Doiley Pattern,10,2011-06-24 08:40:00,2011-06-24,2011-06,1.65,16.5,18257.0,United Kingdom
561626,48184,Doormat English Rose,1,2011-07-28 14:03:00,2011-07-28,2011-07,7.95,7.95,14898.0,United Kingdom
541843,22771,Clear Drawer Knob Acrylic Edwardian,12,2011-01-23 12:08:00,2011-01-23,2011-01,1.25,15.0,13659.0,United Kingdom
575508,84030E,English Rose Hot Water Bottle,24,2011-11-10 10:32:00,2011-11-10,2011-11,3.75,90.0,14646.0,Netherlands
540372,22132,Red Love Heart Shape Cup,12,2011-01-06 16:41:00,2011-01-06,2011-01,0.85,10.2,13081.0,United Kingdom
579516,22132,Red Love Heart Shape Cup,1,2011-11-29 17:52:00,2011-11-29,2011-11,0.85,0.85,17841.0,United Kingdom
575219,16156S,Wrap Pink Fairy Cakes,25,2011-11-09 11:17:00,2011-11-09,2011-11,0.42,10.5,17511.0,United Kingdom
576339,20713,Jumbo Bag Owls,2,2011-11-14 15:27:00,2011-11-14,2011-11,4.13,8.26,14096.0,United Kingdom
569246,22041,"Record Frame 7"" Single Size",2,2011-10-03 09:57:00,2011-10-03,2011-10,4.96,9.92,14096.0,United Kingdom
575589,21790,Vintage Snap Cards,12,2011-11-10 12:05:00,2011-11-10,2011-11,0.85,10.2,14262.0,United Kingdom
573914,84946,Antique Silver T-Light Glass,24,2011-11-01 15:53:00,2011-11-01,2011-11,1.25,30.0,14383.0,United Kingdom
557471,46776F,Woven Rose Garden Cushion Cover,2,2011-06-20 13:27:00,2011-06-20,2011-06,4.95,9.9,15825.0,United Kingdom
558908,20985,Heart Calculator,12,2011-07-05 09:06:00,2011-07-05,2011-07,1.25,15.0,13338.0,United Kingdom
547248,21669,Blue Stripe Ceramic Drawer Knob,1,2011-03-22 09:23:00,2011-03-22,2011-03,3.29,3.29,,United Kingdom
563549,21974,Set Of 36 Paisley Flower Doilies,2,2011-08-17 12:34:00,2011-08-17,2011-08,3.75,7.5,,United Kingdom
536612,82494L,Wooden Frame Antique White,6,2010-12-02 09:44:00,2010-12-02,2010-12,2.55,15.299999999999999,17850.0,United Kingdom
578508,47594A,Carousel Design Washbag,1,2011-11-24 13:06:00,2011-11-24,2011-11,1.95,1.95,16892.0,United Kingdom
546423,85194L,Hanging Spring Flower Egg Large,2,2011-03-13 12:39:00,2011-03-13,2011-03,0.85,1.7,14502.0,United Kingdom
547664,22062,Ceramic Bowl With Love Heart Design,4,2011-03-24 13:16:00,2011-03-24,2011-03,0.83,3.32,13069.0,United Kingdom
539459,37448,Ceramic Cake Design Spotted Mug,19,2010-12-17 17:33:00,2010-12-17,2010-12,1.49,28.31,12839.0,United Kingdom
573415,23331,Decorative Wicker Heart Small,5,2011-10-30 16:17:00,2011-10-30,2011-10,0.63,3.15,13607.0,United Kingdom
557266,22139,Retrospot Tea Set Ceramic 11 Pc,6,2011-06-19 11:14:00,2011-06-19,2011-06,4.95,29.700000000000003,14878.0,United Kingdom
574079,21770,Open Closed Metal Sign,1,2011-11-02 16:19:00,2011-11-02,2011-11,4.95,4.95,17595.0,United Kingdom
563022,22379,Recycling Bag Retrospot,2,2011-08-11 13:34:00,2011-08-11,2011-08,2.1,4.2,17248.0,United Kingdom
567668,22865,Hand Warmer Owl Design,2,2011-09-21 15:29:00,2011-09-21,2011-09,4.13,8.26,,United Kingdom
558614,21115,Rose Caravan Doorstop,1,2011-06-30 15:56:00,2011-06-30,2011-06,14.13,14.13,,United Kingdom
577796,22274,Feltcraft Doll Emily,6,2011-11-21 16:53:00,2011-11-21,2011-11,2.95,17.700000000000003,15105.0,United Kingdom
581169,84029E,Red Woolly Hottie White Heart.,48,2011-12-07 14:54:00,2011-12-07,2011-12,3.75,180.0,16779.0,United Kingdom
551507,21671,Red Spot Ceramic Drawer Knob,12,2011-04-28 18:11:00,2011-04-28,2011-04,1.25,15.0,18272.0,United Kingdom
561969,22631,Circus Parade Lunch Box,1,2011-08-01 13:31:00,2011-08-01,2011-08,1.95,1.95,17757.0,United Kingdom
541696,21219,Set/4 Badges Balloon Girl,1,2011-01-20 18:08:00,2011-01-20,2011-01,0.83,0.83,,United Kingdom
568364,22669,Red Baby Bunting,5,2011-09-26 15:43:00,2011-09-26,2011-09,2.95,14.75,16999.0,United Kingdom
544082,22399,Magnets Pack Of 4 Childhood Memory,1,2011-02-15 15:50:00,2011-02-15,2011-02,1.25,1.25,,United Kingdom
577508,23228,Filigree Heart Bird White,6,2011-11-20 12:45:00,2011-11-20,2011-11,1.25,7.5,18127.0,United Kingdom
577358,82580,Bathroom Metal Sign,2,2011-11-18 15:59:00,2011-11-18,2011-11,1.25,2.5,,United Kingdom
537381,22633,Hand Warmer Union Jack,20,2010-12-06 13:13:00,2010-12-06,2010-12,2.1,42.0,14667.0,United Kingdom
540352,21706,Folding Umbrella Red/White Polkadot,3,2011-01-06 14:27:00,2011-01-06,2011-01,3.36,10.08,,United Kingdom
548893,22247,Bunny Decoration Magic Garden,1,2011-04-04 15:54:00,2011-04-04,2011-04,1.63,1.63,,United Kingdom
549742,22271,Feltcraft Doll Rosie,12,2011-04-12 10:01:00,2011-04-12,2011-04,2.95,35.400000000000006,12910.0,United Kingdom
538095,22469,Heart Of Wicker Small,1,2010-12-09 14:55:00,2010-12-09,2010-12,1.65,1.65,17097.0,Spain
568696,23368,Set 12 Colour Pencils Dolly Girl,16,2011-09-28 14:56:00,2011-09-28,2011-09,0.65,10.4,13842.0,United Kingdom
568314,84029E,Red Woolly Hottie White Heart.,4,2011-09-26 12:58:00,2011-09-26,2011-09,4.25,17.0,14387.0,United Kingdom
579098,22196,Small Heart Measuring Spoons,1,2011-11-28 11:18:00,2011-11-28,2011-11,0.85,0.85,14606.0,United Kingdom
556954,21314,Small Glass Heart Trinket Pot,8,2011-06-16 08:38:00,2011-06-16,2011-06,2.1,16.8,15585.0,United Kingdom
552946,22367,Childrens Apron Spaceboy Design,8,2011-05-12 11:50:00,2011-05-12,2011-05,1.95,15.6,12683.0,France
578211,85034C,3 Rose Morris Boxed Candles,1,2011-11-23 11:47:00,2011-11-23,2011-11,1.25,1.25,12748.0,United Kingdom
539437,47591B,Scotties Childrens Apron,3,2010-12-17 14:54:00,2010-12-17,2010-12,1.66,4.9799999999999995,,United Kingdom
568346,22697,Green Regency Teacup And Saucer,2,2011-09-26 15:28:00,2011-09-26,2011-09,5.79,11.58,14096.0,United Kingdom
552574,15056N,Edwardian Parasol Natural,3,2011-05-10 12:20:00,2011-05-10,2011-05,5.95,17.85,15311.0,United Kingdom
579512,23234,Biscuit Tin Vintage Christmas,2,2011-11-29 16:47:00,2011-11-29,2011-11,5.79,11.58,,United Kingdom
551218,21868,Potting Shed Tea Mug,6,2011-04-27 11:41:00,2011-04-27,2011-04,1.25,7.5,18077.0,United Kingdom
551005,22308,Tea Cosy Blue Stripe,12,2011-04-26 09:48:00,2011-04-26,2011-04,4.96,59.519999999999996,,United Kingdom
541552,22624,Ivory Kitchen Scales,5,2011-01-19 11:15:00,2011-01-19,2011-01,8.5,42.5,15039.0,United Kingdom
573577,22141,Christmas Craft Tree Top Angel,100,2011-10-31 14:12:00,2011-10-31,2011-10,1.85,185.0,17396.0,United Kingdom
578067,23083,Set 6 Paper Table Lantern Stars,2,2011-11-22 15:43:00,2011-11-22,2011-11,7.46,14.92,,United Kingdom
581403,22819,"Birthday Card, Retro Spot",12,2011-12-08 13:46:00,2011-12-08,2011-12,0.42,5.04,13510.0,United Kingdom
546423,22979,Pantry Washing Up Brush,1,2011-03-13 12:39:00,2011-03-13,2011-03,1.45,1.45,14502.0,United Kingdom
552442,84879,Assorted Colour Bird Ornament,8,2011-05-09 13:03:00,2011-05-09,2011-05,1.69,13.52,14667.0,United Kingdom
569374,17012B,Origami Jasmine Incense/Candle Set,1,2011-10-03 16:14:00,2011-10-03,2011-10,2.46,2.46,,United Kingdom
552678,DOT,Dotcom Postage,1,2011-05-10 15:08:00,2011-05-10,2011-05,201.5,201.5,,United Kingdom
547374,21892,Traditional Wooden Catch Cup Game,1,2011-03-22 13:54:00,2011-03-22,2011-03,1.25,1.25,16110.0,United Kingdom
563090,22961,Jam Making Set Printed,12,2011-08-11 17:00:00,2011-08-11,2011-08,1.45,17.4,16186.0,United Kingdom
542147,22957,Set 3 Paper Vintage Chick Paper Egg,12,2011-01-26 10:02:00,2011-01-26,2011-01,2.95,35.400000000000006,12782.0,Portugal
565430,21890,S/6 Wooden Skittles In Cotton Bag,5,2011-09-04 13:07:00,2011-09-04,2011-09,3.25,16.25,14335.0,Germany
580294,23319,Box Of 6 Mini 50'S Crackers,1,2011-12-02 13:46:00,2011-12-02,2011-12,2.49,2.49,17364.0,United Kingdom
547898,22411,Jumbo Shopper Vintage Red Paisley,10,2011-03-28 11:49:00,2011-03-28,2011-03,1.95,19.5,16523.0,United Kingdom
574837,71459,Hanging Jam Jar T-Light Holders,96,2011-11-07 11:33:00,2011-11-07,2011-11,0.72,69.12,15785.0,United Kingdom
560691,23209,Lunch Bag Doiley Pattern,10,2011-07-20 12:00:00,2011-07-20,2011-07,1.65,16.5,13136.0,United Kingdom
541424,22494,Emergency First Aid Tin,1,2011-01-17 17:57:00,2011-01-17,2011-01,2.46,2.46,,United Kingdom
561893,20914,Set/5 Red Retrospot Lid Glass Bowls,2,2011-07-31 14:39:00,2011-07-31,2011-07,2.95,5.9,12942.0,United Kingdom
547651,15056N,Edwardian Parasol Natural,2,2011-03-24 12:11:00,2011-03-24,2011-03,5.95,11.9,16904.0,United Kingdom
580106,23497,Classic Chrome Bicycle Bell,12,2011-12-01 15:28:00,2011-12-01,2011-12,1.45,17.4,16169.0,United Kingdom
553014,62043B,Blue Check Bag W Handle 34X20Cm,5,2011-05-12 18:49:00,2011-05-12,2011-05,0.83,4.1499999999999995,13451.0,United Kingdom
560772,90166,Pink & White Rosebud Ring,1,2011-07-20 16:12:00,2011-07-20,2011-07,4.15,4.15,,United Kingdom
573406,23436,Vintage Christmas Gift Bag Large,12,2011-10-30 15:57:00,2011-10-30,2011-10,1.25,15.0,14112.0,United Kingdom
573585,22753,Small Yellow Babushka Notebook,4,2011-10-31 14:41:00,2011-10-31,2011-10,1.63,6.52,,United Kingdom
579358,23399,Home Sweet Home Hanging Heart,12,2011-11-29 11:50:00,2011-11-29,2011-11,0.85,10.2,16992.0,United Kingdom
549578,22964,3 Piece Spaceboy Cookie Cutter Set,6,2011-04-11 08:49:00,2011-04-11,2011-04,2.1,12.600000000000001,17340.0,United Kingdom
556482,22045,Spaceboy Gift Wrap,25,2011-06-12 13:04:00,2011-06-12,2011-06,0.42,10.5,17242.0,United Kingdom
542243,79321,Chilli Lights,24,2011-01-26 15:00:00,2011-01-26,2011-01,4.25,102.0,17841.0,United Kingdom
573585,35953,Folkart Star Christmas Decorations,40,2011-10-31 14:41:00,2011-10-31,2011-10,0.61,24.4,,United Kingdom
539437,21754,Home Building Block Word,1,2010-12-17 14:54:00,2010-12-17,2010-12,11.87,11.87,,United Kingdom
562717,21033,Jumbo Bag Charlie And Lola Toys,1,2011-08-08 15:42:00,2011-08-08,2011-08,2.46,2.46,,United Kingdom
569416,22284,Hen House Decoration,12,2011-10-04 10:15:00,2011-10-04,2011-10,1.65,19.799999999999997,13801.0,United Kingdom
546003,22659,Lunch Box I Love London,1,2011-03-08 15:07:00,2011-03-08,2011-03,1.95,1.95,16712.0,United Kingdom
569545,22944,Christmas Metal Postcard With Bells,18,2011-10-04 16:37:00,2011-10-04,2011-10,0.97,17.46,,United Kingdom
570872,22356,Charlotte Bag Pink Polkadot,1,2011-10-12 16:40:00,2011-10-12,2011-10,1.63,1.63,,United Kingdom
561381,22423,Regency Cakestand 3 Tier,6,2011-07-26 17:14:00,2011-07-26,2011-07,12.75,76.5,17920.0,United Kingdom
580637,23368,Set 12 Colour Pencils Dolly Girl,3,2011-12-05 12:40:00,2011-12-05,2011-12,0.65,1.9500000000000002,15033.0,United Kingdom
537141,22730,Alarm Clock Bakelike Ivory,4,2010-12-05 12:57:00,2010-12-05,2010-12,3.75,15.0,15570.0,United Kingdom
551414,22677,French Blue Metal Door Sign 2,10,2011-04-28 13:35:00,2011-04-28,2011-04,1.25,12.5,15622.0,United Kingdom
567180,22933,Baking Mould Easter Egg Milk Choc,1,2011-09-18 14:56:00,2011-09-18,2011-09,2.95,2.95,17802.0,United Kingdom
578666,22551,Plasters In Tin Spaceboy,12,2011-11-24 17:06:00,2011-11-24,2011-11,1.65,19.799999999999997,17727.0,United Kingdom
574317,72232,Feng Shui Pillar Candle,48,2011-11-03 18:49:00,2011-11-03,2011-11,0.19,9.120000000000001,17078.0,United Kingdom
567911,22910,Paper Chain Kit Vintage Christmas,40,2011-09-22 17:00:00,2011-09-22,2011-09,2.55,102.0,14854.0,United Kingdom
540697,22297,Heart Ivory Trellis Small,24,2011-01-11 09:20:00,2011-01-11,2011-01,1.25,30.0,16670.0,United Kingdom
538349,21948,Set Of 6 Cake Chopsticks,1,2010-12-10 14:59:00,2010-12-10,2010-12,2.51,2.51,,United Kingdom
537823,90005A,Jade Green Enamel Hair Comb,1,2010-12-08 14:25:00,2010-12-08,2010-12,2.11,2.11,,United Kingdom
563347,22178,Victorian Glass Hanging T-Light,12,2011-08-15 13:46:00,2011-08-15,2011-08,1.25,15.0,16961.0,United Kingdom
545317,21820,Glitter Heart Garland With Bells,2,2011-03-01 14:14:00,2011-03-01,2011-03,7.46,14.92,,United Kingdom
546127,84406B,Cream Cupid Hearts Coat Hanger,32,2011-03-09 14:57:00,2011-03-09,2011-03,3.75,120.0,17730.0,United Kingdom
577128,23318,Box Of 6 Mini Vintage Crackers,2,2011-11-17 19:48:00,2011-11-17,2011-11,2.49,4.98,14508.0,United Kingdom
574844,22476,Empire Union Jack Tv Dinner Tray,3,2011-11-07 11:57:00,2011-11-07,2011-11,4.95,14.850000000000001,12783.0,Portugal
548373,22245,"Hook, 1 Hanger ,Magic Garden",2,2011-03-30 16:34:00,2011-03-30,2011-03,1.63,3.26,,United Kingdom
575678,22144,Christmas Craft Little Friends,12,2011-11-10 15:23:00,2011-11-10,2011-11,2.1,25.200000000000003,16169.0,United Kingdom
580119,47591D,Pink Fairy Cake Childrens Apron,1,2011-12-01 16:37:00,2011-12-01,2011-12,1.95,1.95,17920.0,United Kingdom
550636,85039B,S/4 Ivory Mini Rose Candle In Bowl,1,2011-04-19 15:37:00,2011-04-19,2011-04,1.63,1.63,,United Kingdom
572066,22730,Alarm Clock Bakelike Ivory,8,2011-10-20 13:07:00,2011-10-20,2011-10,3.75,30.0,15159.0,United Kingdom
581379,23320,Giant 50'S Christmas Cracker,12,2011-12-08 12:50:00,2011-12-08,2011-12,1.25,15.0,13954.0,United Kingdom
539306,22803,Ivory Embroidered Quilt,1,2010-12-16 17:38:00,2010-12-16,2010-12,39.95,39.95,17659.0,United Kingdom
580316,22961,Jam Making Set Printed,7,2011-12-02 15:25:00,2011-12-02,2011-12,1.45,10.15,18109.0,United Kingdom
573430,22507,Memo Board Retrospot Design,4,2011-10-31 10:38:00,2011-10-31,2011-10,4.95,19.8,13813.0,Germany
567667,23331,Decorative Wicker Heart Small,1,2011-09-21 15:24:00,2011-09-21,2011-09,1.25,1.25,,United Kingdom
570597,23108,Set Of 10 Led Dolly Lights,4,2011-10-11 11:49:00,2011-10-11,2011-10,6.25,25.0,16837.0,United Kingdom
579187,23245,Set Of 3 Regency Cake Tins,1,2011-11-28 15:31:00,2011-11-28,2011-11,10.79,10.79,,United Kingdom
547062,21038,Set/4 Modern Vintage Cotton Napkins,1,2011-03-20 13:28:00,2011-03-20,2011-03,0.79,0.79,16728.0,United Kingdom
561611,23147,Single Antique Rose Hook Ivory,6,2011-07-28 12:29:00,2011-07-28,2011-07,1.45,8.7,17975.0,United Kingdom
555604,22550,Holiday Fun Ludo,4,2011-06-06 11:37:00,2011-06-06,2011-06,3.75,15.0,16612.0,United Kingdom
566272,23321,Small White Heart Of Wicker,6,2011-09-11 13:51:00,2011-09-11,2011-09,1.65,9.899999999999999,14487.0,United Kingdom
562893,23203,Jumbo Bag Vintage Doily,10,2011-08-10 12:25:00,2011-08-10,2011-08,2.08,20.8,17442.0,United Kingdom
558232,21179,No Junk Mail Metal Sign,2,2011-06-27 14:30:00,2011-06-27,2011-06,1.25,2.5,17841.0,United Kingdom
538071,35961,Folkart Zinc Heart Christmas Dec,2,2010-12-09 14:09:00,2010-12-09,2010-12,1.66,3.32,,United Kingdom
557886,22607,Wooden Rounders Garden Set,2,2011-06-23 13:39:00,2011-06-23,2011-06,9.95,19.9,17799.0,United Kingdom
554016,82482,Wooden Picture Frame White Finish,3,2011-05-20 13:14:00,2011-05-20,2011-05,2.55,7.6499999999999995,13243.0,United Kingdom
578067,23008,Dolly Girl Baby Gift Set,1,2011-11-22 15:43:00,2011-11-22,2011-11,10.79,10.79,,United Kingdom
562024,21991,Bohemian Collage Stationery Set,1,2011-08-01 16:07:00,2011-08-01,2011-08,2.46,2.46,,United Kingdom
578344,21650,Assorted Tutti Frutti Bracelet,10,2011-11-24 09:21:00,2011-11-24,2011-11,0.83,8.299999999999999,,United Kingdom
558475,21832,Chocolate Calculator,2,2011-06-29 15:58:00,2011-06-29,2011-06,3.29,6.58,,United Kingdom
539740,21868,Potting Shed Tea Mug,1,2010-12-21 15:20:00,2010-12-21,2010-12,3.36,3.36,,United Kingdom
579777,20724,Red Retrospot Charlotte Bag,1,2011-11-30 15:13:00,2011-11-30,2011-11,1.63,1.63,,United Kingdom
560359,22315,200 Red + White Bendy Straws,1,2011-07-18 11:47:00,2011-07-18,2011-07,1.25,1.25,14159.0,United Kingdom
565932,23129,Heart Shaped Holly Wreath,1,2011-09-08 10:35:00,2011-09-08,2011-09,4.15,4.15,16418.0,United Kingdom
566057,21988,Pack Of 6 Skull Paper Plates,4,2011-09-08 15:16:00,2011-09-08,2011-09,0.85,3.4,17997.0,United Kingdom
564135,22488,Natural Slate Rectangle Chalkboard,5,2011-08-23 11:12:00,2011-08-23,2011-08,1.65,8.25,16550.0,United Kingdom
553946,72128,Columbian Candle Round,12,2011-05-20 10:48:00,2011-05-20,2011-05,0.85,10.2,15601.0,United Kingdom
555602,22832,Brocante Shelf With Hooks,4,2011-06-06 11:26:00,2011-06-06,2011-06,10.75,43.0,16235.0,United Kingdom
553485,23300,Gardeners Kneeling Pad Cup Of Tea,6,2011-05-17 12:25:00,2011-05-17,2011-05,1.65,9.899999999999999,13208.0,United Kingdom
546988,84380,Set Of 3 Butterfly Cookie Cutters,12,2011-03-18 12:57:00,2011-03-18,2011-03,1.25,15.0,14194.0,United Kingdom
538078,22851,Set 20 Napkins Fairy Cakes Design,2,2010-12-09 14:25:00,2010-12-09,2010-12,0.85,1.7,16255.0,United Kingdom
537567,21916,Set 12 Retro White Chalk Sticks,1,2010-12-07 11:59:00,2010-12-07,2010-12,0.42,0.42,18119.0,United Kingdom
561113,20724,Red Retrospot Charlotte Bag,1,2011-07-25 12:09:00,2011-07-25,2011-07,0.85,0.85,17841.0,United Kingdom
572460,85099B,Jumbo Bag Red Retrospot,20,2011-10-24 12:54:00,2011-10-24,2011-10,2.08,41.6,17001.0,United Kingdom
553402,23192,Bundle Of 3 Alphabet Exercise Books,2,2011-05-16 17:13:00,2011-05-16,2011-05,1.65,3.3,17898.0,United Kingdom
580654,84006,Magic Tree -Paper Flowers,1,2011-12-05 13:37:00,2011-12-05,2011-12,0.85,0.85,15854.0,United Kingdom
565396,47563A,Retro Longboard Ironing Board Cover,1,2011-09-02 16:39:00,2011-09-02,2011-09,3.29,3.29,,United Kingdom
547729,10125,Mini Funky Design Tapes,1,2011-03-25 10:52:00,2011-03-25,2011-03,0.85,0.85,15529.0,United Kingdom
570499,20983,12 Pencils Tall Tube Red Retrospot,12,2011-10-11 09:19:00,2011-10-11,2011-10,0.85,10.2,12772.0,Portugal
564840,22492,Mini Paint Set Vintage,2,2011-08-30 12:49:00,2011-08-30,2011-08,1.63,3.26,,United Kingdom
547689,22844,Vintage Cream Dog Food Container,1,2011-03-24 14:55:00,2011-03-24,2011-03,8.5,8.5,17757.0,United Kingdom
538633,84992,72 Sweetheart Fairy Cake Cases,1,2010-12-13 13:28:00,2010-12-13,2010-12,0.55,0.55,16726.0,United Kingdom
549128,82486,Wood S/3 Cabinet Ant White Finish,1,2011-04-06 14:25:00,2011-04-06,2011-04,8.95,8.95,16713.0,United Kingdom
546397,21626,Vintage Union Jack Pennant,12,2011-03-11 14:37:00,2011-03-11,2011-03,1.95,23.4,12971.0,United Kingdom
550638,21261,Green Goose Feather Christmas Tree,1,2011-04-19 15:44:00,2011-04-19,2011-04,7.46,7.46,,United Kingdom
571797,22961,Jam Making Set Printed,2,2011-10-19 11:41:00,2011-10-19,2011-10,3.29,6.58,,United Kingdom
580062,23435,3 Raffia Ribbons Vintage Christmas,10,2011-12-01 13:28:00,2011-12-01,2011-12,0.79,7.9,15862.0,United Kingdom
557431,47566,Party Bunting,8,2011-06-20 12:37:00,2011-06-20,2011-06,4.95,39.6,18260.0,United Kingdom
569897,22079,Ribbon Reel Hearts Design,5,2011-10-06 16:01:00,2011-10-06,2011-10,1.65,8.25,17813.0,United Kingdom
560833,21967,Pack Of 12 Skull Tissues,12,2011-07-21 12:14:00,2011-07-21,2011-07,0.29,3.4799999999999995,16891.0,United Kingdom
539225,82578,Kitchen Metal Sign,12,2010-12-16 13:02:00,2010-12-16,2010-12,0.55,6.6000000000000005,15379.0,United Kingdom
540977,85036C,Rose 1 Wick Morris Boxed Candle,1,2011-01-12 15:01:00,2011-01-12,2011-01,3.36,3.36,,United Kingdom
574287,21810,Christmas Hanging Star With Bell,1,2011-11-03 15:09:00,2011-11-03,2011-11,0.39,0.39,14723.0,United Kingdom
537642,22946,Wooden Advent Calendar Cream,2,2010-12-07 15:33:00,2010-12-07,2010-12,34.0,68.0,,United Kingdom
546648,22835,Hot Water Bottle I Am So Poorly,1,2011-03-15 14:15:00,2011-03-15,2011-03,7.46,7.46,,United Kingdom
552039,21564,Pink Heart Shape Love Bucket,6,2011-05-06 08:10:00,2011-05-06,2011-05,2.95,17.700000000000003,13081.0,United Kingdom
537802,21314,Small Glass Heart Trinket Pot,8,2010-12-08 13:11:00,2010-12-08,2010-12,2.1,16.8,13455.0,United Kingdom
545658,23193,Buffalo Bill Treasure Book Box,1,2011-03-04 14:13:00,2011-03-04,2011-03,2.25,2.25,14670.0,United Kingdom
574049,23085,Antique Silver Bauble Lamp,2,2011-11-02 13:40:00,2011-11-02,2011-11,10.4,20.8,13316.0,United Kingdom
550360,21181,Please One Person Metal Sign,2,2011-04-18 10:55:00,2011-04-18,2011-04,2.1,4.2,14978.0,United Kingdom
576376,23581,Jumbo Bag Paisley Park,40,2011-11-15 09:11:00,2011-11-15,2011-11,2.08,83.2,16341.0,United Kingdom
580730,23535,Wall Art Bicycle Safety,6,2011-12-05 17:28:00,2011-12-05,2011-12,12.46,74.76,,United Kingdom
552281,22776,Sweetheart Cakestand 3 Tier,6,2011-05-08 12:42:00,2011-05-08,2011-05,9.95,59.699999999999996,15704.0,United Kingdom
569474,21918,Set 12 Kids Colour Chalk Sticks,3,2011-10-04 12:39:00,2011-10-04,2011-10,0.42,1.26,14178.0,United Kingdom
581014,22384,Lunch Bag Pink Polkadot,10,2011-12-07 09:34:00,2011-12-07,2011-12,1.65,16.5,16458.0,United Kingdom
545215,22355,Charlotte Bag Suki Design,1,2011-02-28 16:47:00,2011-02-28,2011-02,1.63,1.63,,United Kingdom
570590,22427,Enamel Flower Jug Cream,3,2011-10-11 11:34:00,2011-10-11,2011-10,5.95,17.85,18075.0,United Kingdom
564817,85169A,Ivory Love Bird Candle,2,2011-08-30 12:02:00,2011-08-30,2011-08,2.46,4.92,,United Kingdom
543097,22195,Large Heart Measuring Spoons,1,2011-02-03 11:41:00,2011-02-03,2011-02,3.29,3.29,,United Kingdom
544812,21775,Decorative Flore Bathroom Bottle,1,2011-02-23 15:58:00,2011-02-23,2011-02,2.46,2.46,,United Kingdom
561711,22991,Giraffe Wooden Ruler,24,2011-07-29 11:45:00,2011-07-29,2011-07,1.95,46.8,13414.0,United Kingdom
